match_id,date,team,opponent,tournament,tournament_category,home_or_away,neutral,goals_for,goals_against,is_world_cup,world_cup_year,year,goal_difference,result,win,draw,loss,points,dominant_win
41637,2018-06-24,Japan,Senegal,FIFA World Cup,World Cup (final tournament),home,True,2,2,True,2018,2018,0,draw,False,True,False,1,False
41637,2018-06-24,Senegal,Japan,FIFA World Cup,World Cup (final tournament),away,True,2,2,True,2018,2018,0,draw,False,True,False,1,False
41638,2018-06-25,Morocco,Spain,FIFA World Cup,World Cup (final tournament),away,True,2,2,True,2018,2018,0,draw,False,True,False,1,False
41638,2018-06-25,Spain,Morocco,FIFA World Cup,World Cup (final tournament),home,True,2,2,True,2018,2018,0,draw,False,True,False,1,False
41639,2018-06-25,Iran,Portugal,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2018,2018,0,draw,False,True,False,1,False
41639,2018-06-25,Portugal,Iran,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2018,2018,0,draw,False,True,False,1,False
41640,2018-06-25,Russia,Uruguay,FIFA World Cup,World Cup (final tournament),home,False,0,3,True,2018,2018,-3,loss,False,False,True,0,False
41640,2018-06-25,Uruguay,Russia,FIFA World Cup,World Cup (final tournament),away,False,3,0,True,2018,2018,3,win,True,False,False,3,True
41641,2018-06-25,Egypt,Saudi Arabia,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2018,2018,-1,loss,False,False,True,0,False
41641,2018-06-25,Saudi Arabia,Egypt,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2018,2018,1,win,True,False,False,3,False
41642,2018-06-26,Australia,Peru,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2018,2018,-2,loss,False,False,True,0,False
41642,2018-06-26,Peru,Australia,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2018,2018,2,win,True,False,False,3,False
41643,2018-06-26,Denmark,France,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2018,2018,0,draw,False,True,False,1,False
41643,2018-06-26,France,Denmark,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2018,2018,0,draw,False,True,False,1,False
41644,2018-06-26,Argentina,Nigeria,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2018,2018,1,win,True,False,False,3,False
41644,2018-06-26,Nigeria,Argentina,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2018,2018,-1,loss,False,False,True,0,False
41645,2018-06-26,Croatia,Iceland,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2018,2018,1,win,True,False,False,3,False
41645,2018-06-26,Iceland,Croatia,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2018,2018,-1,loss,False,False,True,0,False
41646,2018-06-27,Germany,South Korea,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2018,2018,-2,loss,False,False,True,0,False
41646,2018-06-27,South Korea,Germany,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2018,2018,2,win,True,False,False,3,False
41647,2018-06-27,Mexico,Sweden,FIFA World Cup,World Cup (final tournament),home,True,0,3,True,2018,2018,-3,loss,False,False,True,0,False
41647,2018-06-27,Sweden,Mexico,FIFA World Cup,World Cup (final tournament),away,True,3,0,True,2018,2018,3,win,True,False,False,3,True
41648,2018-06-27,Brazil,Serbia,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2018,2018,2,win,True,False,False,3,False
41648,2018-06-27,Serbia,Brazil,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2018,2018,-2,loss,False,False,True,0,False
41649,2018-06-27,Costa Rica,Switzerland,FIFA World Cup,World Cup (final tournament),away,True,2,2,True,2018,2018,0,draw,False,True,False,1,False
41649,2018-06-27,Switzerland,Costa Rica,FIFA World Cup,World Cup (final tournament),home,True,2,2,True,2018,2018,0,draw,False,True,False,1,False
41650,2018-06-28,Belgium,England,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2018,2018,1,win,True,False,False,3,False
41650,2018-06-28,England,Belgium,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2018,2018,-1,loss,False,False,True,0,False
41651,2018-06-28,Panama,Tunisia,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2018,2018,-1,loss,False,False,True,0,False
41651,2018-06-28,Tunisia,Panama,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2018,2018,1,win,True,False,False,3,False
41652,2018-06-28,Colombia,Senegal,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2018,2018,1,win,True,False,False,3,False
41652,2018-06-28,Senegal,Colombia,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2018,2018,-1,loss,False,False,True,0,False
41653,2018-06-28,Japan,Poland,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2018,2018,-1,loss,False,False,True,0,False
41653,2018-06-28,Poland,Japan,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2018,2018,1,win,True,False,False,3,False
41654,2018-06-30,Argentina,France,FIFA World Cup,World Cup (final tournament),away,True,3,4,True,2018,2018,-1,loss,False,False,True,0,False
41654,2018-06-30,France,Argentina,FIFA World Cup,World Cup (final tournament),home,True,4,3,True,2018,2018,1,win,True,False,False,3,False
41655,2018-06-30,Portugal,Uruguay,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2018,2018,-1,loss,False,False,True,0,False
41655,2018-06-30,Uruguay,Portugal,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2018,2018,1,win,True,False,False,3,False
41656,2018-07-01,Russia,Spain,FIFA World Cup,World Cup (final tournament),home,False,1,1,True,2018,2018,0,draw,False,True,False,1,False
41656,2018-07-01,Spain,Russia,FIFA World Cup,World Cup (final tournament),away,False,1,1,True,2018,2018,0,draw,False,True,False,1,False
41657,2018-07-01,Croatia,Denmark,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2018,2018,0,draw,False,True,False,1,False
41657,2018-07-01,Denmark,Croatia,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2018,2018,0,draw,False,True,False,1,False
41658,2018-07-02,Brazil,Mexico,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2018,2018,2,win,True,False,False,3,False
41658,2018-07-02,Mexico,Brazil,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2018,2018,-2,loss,False,False,True,0,False
41659,2018-07-02,Belgium,Japan,FIFA World Cup,World Cup (final tournament),home,True,3,2,True,2018,2018,1,win,True,False,False,3,False
41659,2018-07-02,Japan,Belgium,FIFA World Cup,World Cup (final tournament),away,True,2,3,True,2018,2018,-1,loss,False,False,True,0,False
41660,2018-07-03,Colombia,England,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2018,2018,0,draw,False,True,False,1,False
41660,2018-07-03,England,Colombia,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2018,2018,0,draw,False,True,False,1,False
41661,2018-07-03,Sweden,Switzerland,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2018,2018,1,win,True,False,False,3,False
41661,2018-07-03,Switzerland,Sweden,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2018,2018,-1,loss,False,False,True,0,False
41663,2018-07-06,Belgium,Brazil,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2018,2018,1,win,True,False,False,3,False
41663,2018-07-06,Brazil,Belgium,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2018,2018,-1,loss,False,False,True,0,False
41664,2018-07-06,France,Uruguay,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2018,2018,2,win,True,False,False,3,False
41664,2018-07-06,Uruguay,France,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2018,2018,-2,loss,False,False,True,0,False
41665,2018-07-07,England,Sweden,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2018,2018,2,win,True,False,False,3,False
41665,2018-07-07,Sweden,England,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2018,2018,-2,loss,False,False,True,0,False
41666,2018-07-07,Croatia,Russia,FIFA World Cup,World Cup (final tournament),away,False,2,2,True,2018,2018,0,draw,False,True,False,1,False
41666,2018-07-07,Russia,Croatia,FIFA World Cup,World Cup (final tournament),home,False,2,2,True,2018,2018,0,draw,False,True,False,1,False
41667,2018-07-10,Belgium,France,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2018,2018,-1,loss,False,False,True,0,False
41667,2018-07-10,France,Belgium,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2018,2018,1,win,True,False,False,3,False
41668,2018-07-11,Croatia,England,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2018,2018,1,win,True,False,False,3,False
41668,2018-07-11,England,Croatia,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2018,2018,-1,loss,False,False,True,0,False
41669,2018-07-14,Belgium,England,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2018,2018,2,win,True,False,False,3,False
41669,2018-07-14,England,Belgium,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2018,2018,-2,loss,False,False,True,0,False
41670,2018-07-15,Croatia,France,FIFA World Cup,World Cup (final tournament),away,True,2,4,True,2018,2018,-2,loss,False,False,True,0,False
41670,2018-07-15,France,Croatia,FIFA World Cup,World Cup (final tournament),home,True,4,2,True,2018,2018,2,win,True,False,False,3,False
45674,2022-11-20,Ecuador,Qatar,FIFA World Cup,World Cup (final tournament),away,False,2,0,True,2022,2022,2,win,True,False,False,3,False
45674,2022-11-20,Qatar,Ecuador,FIFA World Cup,World Cup (final tournament),home,False,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45682,2022-11-21,United States,Wales,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45682,2022-11-21,Wales,United States,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45683,2022-11-21,England,Iran,FIFA World Cup,World Cup (final tournament),home,True,6,2,True,2022,2022,4,win,True,False,False,3,True
45683,2022-11-21,Iran,England,FIFA World Cup,World Cup (final tournament),away,True,2,6,True,2022,2022,-4,loss,False,False,True,0,False
45684,2022-11-21,Netherlands,Senegal,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45684,2022-11-21,Senegal,Netherlands,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45685,2022-11-22,Argentina,Saudi Arabia,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45685,2022-11-22,Saudi Arabia,Argentina,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45686,2022-11-22,Mexico,Poland,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45686,2022-11-22,Poland,Mexico,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45687,2022-11-22,Denmark,Tunisia,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45687,2022-11-22,Tunisia,Denmark,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45688,2022-11-22,Australia,France,FIFA World Cup,World Cup (final tournament),away,True,1,4,True,2022,2022,-3,loss,False,False,True,0,False
45688,2022-11-22,France,Australia,FIFA World Cup,World Cup (final tournament),home,True,4,1,True,2022,2022,3,win,True,False,False,3,True
45689,2022-11-23,Germany,Japan,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45689,2022-11-23,Japan,Germany,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45690,2022-11-23,Costa Rica,Spain,FIFA World Cup,World Cup (final tournament),away,True,0,7,True,2022,2022,-7,loss,False,False,True,0,False
45690,2022-11-23,Spain,Costa Rica,FIFA World Cup,World Cup (final tournament),home,True,7,0,True,2022,2022,7,win,True,False,False,3,True
45691,2022-11-23,Croatia,Morocco,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45691,2022-11-23,Morocco,Croatia,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45692,2022-11-23,Belgium,Canada,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45692,2022-11-23,Canada,Belgium,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45693,2022-11-24,Ghana,Portugal,FIFA World Cup,World Cup (final tournament),away,True,2,3,True,2022,2022,-1,loss,False,False,True,0,False
45693,2022-11-24,Portugal,Ghana,FIFA World Cup,World Cup (final tournament),home,True,3,2,True,2022,2022,1,win,True,False,False,3,False
45694,2022-11-24,Cameroon,Switzerland,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45694,2022-11-24,Switzerland,Cameroon,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45695,2022-11-24,Brazil,Serbia,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45695,2022-11-24,Serbia,Brazil,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45696,2022-11-24,South Korea,Uruguay,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45696,2022-11-24,Uruguay,South Korea,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45697,2022-11-25,England,United States,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45697,2022-11-25,United States,England,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45698,2022-11-25,Iran,Wales,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45698,2022-11-25,Wales,Iran,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45699,2022-11-25,Qatar,Senegal,FIFA World Cup,World Cup (final tournament),home,False,1,3,True,2022,2022,-2,loss,False,False,True,0,False
45699,2022-11-25,Senegal,Qatar,FIFA World Cup,World Cup (final tournament),away,False,3,1,True,2022,2022,2,win,True,False,False,3,False
45700,2022-11-25,Ecuador,Netherlands,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45700,2022-11-25,Netherlands,Ecuador,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45701,2022-11-26,Poland,Saudi Arabia,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45701,2022-11-26,Saudi Arabia,Poland,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45702,2022-11-26,Argentina,Mexico,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45702,2022-11-26,Mexico,Argentina,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45703,2022-11-26,Australia,Tunisia,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45703,2022-11-26,Tunisia,Australia,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45704,2022-11-26,Denmark,France,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45704,2022-11-26,France,Denmark,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45705,2022-11-27,Belgium,Morocco,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45705,2022-11-27,Morocco,Belgium,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45706,2022-11-27,Costa Rica,Japan,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45706,2022-11-27,Japan,Costa Rica,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45707,2022-11-27,Germany,Spain,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45707,2022-11-27,Spain,Germany,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45708,2022-11-27,Canada,Croatia,FIFA World Cup,World Cup (final tournament),away,True,1,4,True,2022,2022,-3,loss,False,False,True,0,False
45708,2022-11-27,Croatia,Canada,FIFA World Cup,World Cup (final tournament),home,True,4,1,True,2022,2022,3,win,True,False,False,3,True
45709,2022-11-28,Portugal,Uruguay,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45709,2022-11-28,Uruguay,Portugal,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45710,2022-11-28,Ghana,South Korea,FIFA World Cup,World Cup (final tournament),away,True,3,2,True,2022,2022,1,win,True,False,False,3,False
45710,2022-11-28,South Korea,Ghana,FIFA World Cup,World Cup (final tournament),home,True,2,3,True,2022,2022,-1,loss,False,False,True,0,False
45711,2022-11-28,Cameroon,Serbia,FIFA World Cup,World Cup (final tournament),home,True,3,3,True,2022,2022,0,draw,False,True,False,1,False
45711,2022-11-28,Serbia,Cameroon,FIFA World Cup,World Cup (final tournament),away,True,3,3,True,2022,2022,0,draw,False,True,False,1,False
45712,2022-11-28,Brazil,Switzerland,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45712,2022-11-28,Switzerland,Brazil,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45713,2022-11-29,Ecuador,Senegal,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45713,2022-11-29,Senegal,Ecuador,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45714,2022-11-29,Netherlands,Qatar,FIFA World Cup,World Cup (final tournament),away,False,2,0,True,2022,2022,2,win,True,False,False,3,False
45714,2022-11-29,Qatar,Netherlands,FIFA World Cup,World Cup (final tournament),home,False,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45715,2022-11-29,England,Wales,FIFA World Cup,World Cup (final tournament),away,True,3,0,True,2022,2022,3,win,True,False,False,3,True
45715,2022-11-29,Wales,England,FIFA World Cup,World Cup (final tournament),home,True,0,3,True,2022,2022,-3,loss,False,False,True,0,False
45716,2022-11-29,Iran,United States,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45716,2022-11-29,United States,Iran,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45717,2022-11-30,Argentina,Poland,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45717,2022-11-30,Poland,Argentina,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45718,2022-11-30,Mexico,Saudi Arabia,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45718,2022-11-30,Saudi Arabia,Mexico,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45719,2022-11-30,Australia,Denmark,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45719,2022-11-30,Denmark,Australia,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45720,2022-11-30,France,Tunisia,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45720,2022-11-30,Tunisia,France,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45721,2022-12-01,Canada,Morocco,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45721,2022-12-01,Morocco,Canada,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45722,2022-12-01,Belgium,Croatia,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45722,2022-12-01,Croatia,Belgium,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45723,2022-12-01,Japan,Spain,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45723,2022-12-01,Spain,Japan,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45724,2022-12-01,Costa Rica,Germany,FIFA World Cup,World Cup (final tournament),home,True,2,4,True,2022,2022,-2,loss,False,False,True,0,False
45724,2022-12-01,Germany,Costa Rica,FIFA World Cup,World Cup (final tournament),away,True,4,2,True,2022,2022,2,win,True,False,False,3,False
45725,2022-12-02,Serbia,Switzerland,FIFA World Cup,World Cup (final tournament),home,True,2,3,True,2022,2022,-1,loss,False,False,True,0,False
45725,2022-12-02,Switzerland,Serbia,FIFA World Cup,World Cup (final tournament),away,True,3,2,True,2022,2022,1,win,True,False,False,3,False
45726,2022-12-02,Brazil,Cameroon,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45726,2022-12-02,Cameroon,Brazil,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45727,2022-12-02,Ghana,Uruguay,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45727,2022-12-02,Uruguay,Ghana,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45728,2022-12-02,Portugal,South Korea,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45728,2022-12-02,South Korea,Portugal,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45729,2022-12-03,Netherlands,United States,FIFA World Cup,World Cup (final tournament),home,True,3,1,True,2022,2022,2,win,True,False,False,3,False
45729,2022-12-03,United States,Netherlands,FIFA World Cup,World Cup (final tournament),away,True,1,3,True,2022,2022,-2,loss,False,False,True,0,False
45730,2022-12-03,Argentina,Australia,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45730,2022-12-03,Australia,Argentina,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45731,2022-12-04,France,Poland,FIFA World Cup,World Cup (final tournament),home,True,3,1,True,2022,2022,2,win,True,False,False,3,False
45731,2022-12-04,Poland,France,FIFA World Cup,World Cup (final tournament),away,True,1,3,True,2022,2022,-2,loss,False,False,True,0,False
45732,2022-12-04,England,Senegal,FIFA World Cup,World Cup (final tournament),home,True,3,0,True,2022,2022,3,win,True,False,False,3,True
45732,2022-12-04,Senegal,England,FIFA World Cup,World Cup (final tournament),away,True,0,3,True,2022,2022,-3,loss,False,False,True,0,False
45733,2022-12-05,Brazil,South Korea,FIFA World Cup,World Cup (final tournament),home,True,4,1,True,2022,2022,3,win,True,False,False,3,True
45733,2022-12-05,South Korea,Brazil,FIFA World Cup,World Cup (final tournament),away,True,1,4,True,2022,2022,-3,loss,False,False,True,0,False
45734,2022-12-05,Croatia,Japan,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45734,2022-12-05,Japan,Croatia,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45735,2022-12-06,Portugal,Switzerland,FIFA World Cup,World Cup (final tournament),home,True,6,1,True,2022,2022,5,win,True,False,False,3,True
45735,2022-12-06,Switzerland,Portugal,FIFA World Cup,World Cup (final tournament),away,True,1,6,True,2022,2022,-5,loss,False,False,True,0,False
45736,2022-12-06,Morocco,Spain,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45736,2022-12-06,Spain,Morocco,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2022,2022,0,draw,False,True,False,1,False
45737,2022-12-09,Brazil,Croatia,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45737,2022-12-09,Croatia,Brazil,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2022,2022,0,draw,False,True,False,1,False
45738,2022-12-09,Argentina,Netherlands,FIFA World Cup,World Cup (final tournament),away,True,2,2,True,2022,2022,0,draw,False,True,False,1,False
45738,2022-12-09,Netherlands,Argentina,FIFA World Cup,World Cup (final tournament),home,True,2,2,True,2022,2022,0,draw,False,True,False,1,False
45740,2022-12-10,Morocco,Portugal,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2022,2022,1,win,True,False,False,3,False
45740,2022-12-10,Portugal,Morocco,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2022,2022,-1,loss,False,False,True,0,False
45741,2022-12-10,England,France,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45741,2022-12-10,France,England,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45743,2022-12-13,Argentina,Croatia,FIFA World Cup,World Cup (final tournament),home,True,3,0,True,2022,2022,3,win,True,False,False,3,True
45743,2022-12-13,Croatia,Argentina,FIFA World Cup,World Cup (final tournament),away,True,0,3,True,2022,2022,-3,loss,False,False,True,0,False
45744,2022-12-14,France,Morocco,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2022,2022,2,win,True,False,False,3,False
45744,2022-12-14,Morocco,France,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2022,2022,-2,loss,False,False,True,0,False
45749,2022-12-17,Croatia,Morocco,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2022,2022,1,win,True,False,False,3,False
45749,2022-12-17,Morocco,Croatia,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2022,2022,-1,loss,False,False,True,0,False
45750,2022-12-18,Argentina,France,FIFA World Cup,World Cup (final tournament),home,True,3,3,True,2022,2022,0,draw,False,True,False,1,False
45750,2022-12-18,France,Argentina,FIFA World Cup,World Cup (final tournament),away,True,3,3,True,2022,2022,0,draw,False,True,False,1,False
